xid	pm	zhan	kind
1924	27	前郝家疃	2
1924	28	柳行	2
1924	29	黄家场	2
1924	30	桥头	2
1924	31	白马路口	2
1924	32	马辛庄	2
1924	33	前鲁	2
1924	34	前礼务	2
1924	35	后鲁	2
1924	36	后礼务	2
1924	37	北小营	2
1924	38	北小营小区	2
1924	39	上辇	2
1924	40	北府路口	2
1924	41	魏家店	2
1924	42	魏家店北	2
1924	43	东沿头南	2
1924	44	东沿头	2
1924	45	木林开发区	2
1924	46	木林	2
1924	47	木林中学	2
1924	48	王泮庄西	2
1924	49	王泮庄	2
1924	50	王泮庄东	2
1924	51	山丁路口	2
1924	52	史中坞	2
1924	53	龙湾屯	2
1924	54	焦庄户西	2
1924	55	唐洞	2
1926	1	野三坡百里峡	2
1926	1	天桥汽车站	1
1926	2	天桥汽车站	2
1926	2	野三坡百里峡	1
1927	37	前章村	1
1927	33	西马坊	2
1927	41	上庄	1
1927	47	沙河西站	1
1927	29	阳坊村	2
1927	20	吉利环岛	1
1927	36	中荷培训中心	1
1927	1	城铁龙泽站	2
1927	2	龙华园	2
1927	3	北郊农场桥东	2
1927	4	二拨子	2
1927	5	朱辛庄	2
1927	6	辛庄桥	2
1927	7	史各庄	2
1927	51	定福皇庄	1
1927	42	永泰庄	1
1927	16	辛店	1
1927	53	史各庄	1
1927	44	辛店	2
1927	45	京都府驾校	2
1927	43	乃干屯	2
1927	35	东贯市	1
1927	39	罗家坟	1
1927	34	四家庄	2
1927	13	西普公司	1
1927	11	南口医院	1
1927	9	北京保温瓶厂	1
1927	20	上庄东小营	2
1927	41	马池口北小营	2
1927	21	吉利大学	1
1927	22	搅拌站	1
1927	23	吉利大学南门	1
1927	24	四家庄大桥	1
1927	25	史家桥	1
1927	26	四家庄	1
1927	27	西马坊	1
1927	28	坦克博物馆	1
1927	29	清华阳光	1
1927	30	防化指挥工程学院	1
1927	1	南站村	1
1927	58	龙华园	1
1927	22	后章村	2
1927	32	阳坊电信局	1
1927	27	阳坊大都	2
1927	39	吉利大学	2
1927	40	上庄东小营	1
1927	36	四家庄大桥	2
1927	53	南口环岛	2
1927	19	马池口北小营	1
1927	30	防化指挥工程学院	2
1927	31	清华阳光	2
1927	58	东园村	2
1927	55	南口采石场	2
1927	4	采石场宿舍	1
1927	5	南口采石场	1
1927	52	沙河交通队	1
1927	40	吉利环岛	2
1927	57	北郊农场桥东	1
1927	10	碧水庄园	2
1927	35	史家桥	2
1927	57	臭泥坑	2
1927	49	沙河南大桥	1
1927	52	南口东街	2
1927	7	南口环岛	1
1927	25	东贯市	2
1927	2	东园村	1
1927	8	南口东街	1
1927	16	北玉河村	2
1927	17	乃干屯	1
1927	56	二拨子	1
1927	55	朱辛庄	1
1927	49	南口医院	2
1927	24	中荷培训中心	2
1927	42	亭子庄东	2
1927	14	老牛湾东站	2
1927	15	老牛湾	2
1927	13	沙河西站	2
1927	14	南口煤场	1
1927	11	沙河南大桥	2
1927	46	老牛湾东站	1
1927	54	辛庄桥	1
1927	38	后章村	1
1927	10	南口东站	1
1927	59	南站村	2
1927	23	前章村	2
1927	34	西贯市	1
1927	33	阳坊大都	1
1927	50	南口东站	2
1927	26	西贯市	2
1927	19	上庄	2
1927	21	罗家坟	2
1927	48	沙河	1
1927	28	阳坊电信局	2
1927	8	沙河交通队	2
1927	59	城铁龙泽站	1
1927	6	大堡	1
1927	17	皂甲屯	2
1927	50	碧水庄园	1
1927	18	永泰庄	2
1927	45	老牛湾	1
1927	54	大堡	2
1927	37	吉利大学南门	2
1927	32	坦克博物馆	2
1927	3	臭泥坑	1
1927	44	北玉河村	1
1927	48	兴城宿舍	2
1927	56	采石场宿舍	2
1927	38	搅拌站	2
1927	12	沙河	2
1927	12	兴城宿舍	1
1927	51	北京保温瓶厂	2
1927	47	西普公司	2
1927	46	南口煤场	2
1927	15	京都府驾校	1
1927	31	阳坊村	1
1927	43	皂甲屯	1
1927	9	定福皇庄	2
1927	18	亭子庄东	1
1928	19	平谷客运总站	2
1928	5	平谷大市场	1
1928	6	粮食局小区	1
1928	7	平谷汽车站	1
1928	8	下纸寨	1
1928	9	上纸寨	1
1928	10	桥头营	1
1928	11	西沥津	1
1928	12	北寺东洼路口	1
1928	13	张辛庄	1
1928	14	峰台路口	1
1928	15	南独乐河	1
1928	16	望马台	1
1928	17	甘营	1
1928	18	南山村	1
1928	19	南山村桥头	1
1928	1	南山村桥头	2
1928	2	南山村	2
1928	3	甘营	2
1928	4	望马台	2
1928	9	西沥津	2
1928	10	桥头营	2
1928	11	上纸寨	2
1928	12	下纸寨	2
1928	14	粮食局小区	2
1928	15	平谷大市场	2
1928	16	畅观楼	2
1928	17	劳务市场	2
1928	18	小渔阳	2
1928	7	张辛庄	2
1928	1	平谷客运总站	1
1928	2	小渔阳	1
1928	3	劳务市场	1
1928	4	畅观楼	1
1928	5	南独乐河	2
1928	6	峰台路口	2
1928	8	北寺东洼路口	2
1928	13	平谷汽车站	2
1929	3	延庆东关	1
1929	26	闫庄子南口	1
1929	33	里仁堡	1
1929	26	韩郝庄西口	2
1929	23	耿家营路口	1
1929	9	延庆火车北站	1
1929	34	聂庄	1
1929	31	香营卫生院	1
1929	20	东羊坊	1
1929	21	延庆旧县镇政府	1
1929	37	延庆东关	2
1929	38	延庆南菜园	2
1929	1	延庆南菜园总站	1
1929	2	延庆南菜园	1
1929	7	延庆妇幼保健院	1
1929	6	延庆中医院	1
1929	39	永宁车站	1
1929	1	永宁车站	2
1929	2	永宁	2
1929	33	延庆妇幼保健院	2
1929	10	米家堡	1
1929	36	吴家坟	1
1929	32	后所屯	1
1929	11	卓家营	1
1929	12	黄柏寺路口	1
1929	13	黄柏寺	1
1929	27	闫庄子	1
1929	28	东白庙	1
1929	8	后所屯	2
1929	9	香营卫生院	2
1929	10	延庆小堡	2
1929	11	东白庙东口	2
1929	12	东白庙	2
1929	13	闫庄子	2
1929	14	闫庄子南口	2
1929	15	车坊	2
1929	16	延庆旧县	2
1929	17	耿家营路口	2
1929	18	延庆旧县新村	2
1929	19	延庆旧县镇政府	2
1929	20	东羊坊	2
1929	21	延庆农业示范园	2
1929	22	米粮屯	2
1929	23	延庆古城	2
1929	24	龙庆峡	2
1929	25	韩郝庄	2
1929	16	龙庆峡	1
1929	18	米粮屯	1
1929	22	延庆旧县新村	1
1929	8	延庆地税局	1
1929	6	聂庄	2
1929	27	黄柏寺	2
1929	39	延庆南菜园总站	2
1929	14	韩郝庄西口	1
1929	30	米家堡	2
1929	4	妫水北街南	1
1929	5	延庆电信局	1
1929	15	韩郝庄	1
1929	28	黄柏寺路口	2
1929	5	西山沟	2
1929	32	延庆地税局	2
1929	29	卓家营	2
1929	31	延庆火车北站	2
1929	7	里仁堡	2
1929	25	车坊	1
1929	24	延庆旧县	1
1929	38	永宁	1
1929	35	延庆电信局	2
1929	17	延庆古城	1
1929	37	左所屯	1
1929	30	延庆小堡	1
1929	34	延庆中医院	2
1929	3	左所屯	2
1929	4	吴家坟	2
1929	19	延庆农业示范园	1
1929	29	东白庙东口	1
1929	35	西山沟	1
1929	36	妫水北街南	2
1930	8	马道梁	2
1930	37	石河营	2
1930	35	延庆八中	2
1930	25	永宁车站	1
1930	11	刘斌堡东口	2
1930	20	新华营	2
1930	36	京张路口东	2
1930	33	八里店东口	2
1930	34	八里店	2
1930	29	刘斌堡西口	1
1930	30	刘斌堡	1
1930	32	山东沟	1
1930	33	山西沟	1
1930	34	马道梁	1
1930	35	营盘	1
1930	5	八道河	2
1930	39	白河堡大坝	1
1930	31	刘斌堡东口	1
1930	13	刘斌堡西口	2
1930	38	东边	1
1930	15	狮子营	2
1930	16	永宁	2
1930	4	东边	2
1930	1	三道沟	2
1930	37	八道河	1
1930	36	干沟	1
1930	24	西小庄科	2
1930	25	香村营	2
1930	26	香村营西站	2
1930	27	北老君堂路口	2
1930	28	兴安堡路口	2
1930	8	八里店	1
1930	24	永宁西关	1
1930	21	民族中学	1
1930	22	新华营	1
1930	9	八里店东口	1
1930	9	山西沟	2
1930	39	延庆东关	2
1930	18	西小庄科	1
1930	17	永宁车站	2
1930	10	沈家营镇政府	1
1930	13	魏家营	1
1930	14	兴安堡路口	1
1930	15	北老君堂路口	1
1930	16	香村营西站	1
1930	17	香村营	1
1930	27	狮子营	1
1930	19	三里墩	2
1930	4	川北小区南门	1
1930	3	延庆东关	1
1930	6	京张路口东	1
1930	12	连家营	1
1930	11	沈家营	1
1930	12	刘斌堡	2
1930	26	永宁	1
1930	10	山东沟	2
1930	23	吴坊营	2
1930	18	永宁西关	2
1930	7	延庆八中	1
1930	41	延庆南菜园总站	2
1930	14	永新堡	2
1930	6	干沟	2
1930	7	营盘	2
1930	32	沈家营镇政府	2
1930	38	川北小区南门	2
1930	28	永新堡	1
1930	2	延庆南菜园	1
1930	40	延庆南菜园	2
1930	19	吴坊营	1
1930	23	三里墩	1
1930	20	吴坊营东站	1
1930	1	延庆南菜园总站	1
1930	2	茨沟	2
1930	41	三道沟	1
1930	3	白河堡大坝	2
1930	40	茨沟	1
1930	31	沈家营	2
1930	30	连家营	2
1930	29	魏家营	2
1930	21	民族中学	2
1930	22	吴坊营东站	2
1930	5	石河营	1
1931	8	旺旺集团东门	1
1931	6	大林公司	1
1931	7	和信公司	1
1931	5	爱尔比公司	1
1931	3	停易公司	1
1931	4	柳城新平	1
1931	12	下纸寨	2
1931	1	杜辛庄	1
1931	2	永信大园	1
1931	19	停易公司	2
1931	18	柳城新平	2
1931	15	和信公司	2
1931	16	大林公司	2
1931	13	上纸寨	2
1931	9	老公安局	2
1931	8	平谷大市场	2
1931	4	国际公寓	2
1931	5	平谷世纪广场南门	2
1931	2	林荫家园西	2
1931	1	金海小区	2
1931	21	金海小区	1
1931	19	林荫家园北门	1
1931	18	国际公寓	1
1931	16	建设大厦	1
1931	15	畅观楼	1
1931	11	太和园	2
1931	14	旺旺集团东门	2
1931	21	杜辛庄	2
1931	20	永信大园	2
1931	17	爱尔比公司	2
1931	7	畅观楼	2
1931	17	平谷世纪广场南门	1
1931	6	建设大厦	2
1931	3	林荫家园北门	2
1931	10	平谷汽车站	2
1931	13	老公安局	1
1931	14	平谷大市场	1
1931	12	平谷汽车站	1
1931	10	下纸寨	1
1931	11	太和园	1
1931	9	上纸寨	1
1931	20	林荫家园西	1
1932	12	桥头营	2
1932	10	北寺东洼路口	2
1932	9	张辛庄	2
1932	8	峰台路口	2
1932	6	望马台	2
1932	3	水峪西路口	2
1932	1	海子	2
1932	2	金海湖水峪	2
1932	25	海子	1
1932	23	水峪西路口	1
1932	21	望马台东路口	1
1932	20	望马台	1
1932	18	峰台路口	1
1932	17	张辛庄	1
1932	13	上纸寨	1
1932	11	平谷汽车站	1
1932	9	平谷大市场	1
1932	8	畅观楼	1
1932	6	平谷迎宾环岛	1
1932	5	平谷农机驾校	1
1932	4	平谷五中	1
1932	3	劳务市场	1
1932	1	平谷客运总站	1
1932	11	西沥津	2
1932	7	南独乐河	2
1932	5	望马台东路口	2
1932	4	洙水	2
1932	24	金海湖水峪	1
1932	22	洙水	1
1932	19	南独乐河	1
1932	16	北寺东洼路口	1
1932	15	西沥津	1
1932	14	桥头营	1
1932	12	下纸寨	1
1932	10	粮食局小区	1
1932	7	平谷区医院	1
1932	2	小渔阳	1
1932	13	上纸寨	2
1932	14	下纸寨	2
1932	15	平谷汽车站	2
1932	16	粮食局小区	2
1932	17	平谷大市场	2
1932	18	畅观楼	2
1932	19	平谷区医院	2
1932	20	平谷迎宾环岛	2
1932	21	平谷农机驾校	2
1932	22	平谷五中	2
1932	23	劳务市场	2
1932	24	小渔阳	2
1932	25	平谷客运总站	2
1933	2	金山岭长城	1
1933	1	金山岭长城	2
1933	2	东直门外	2
1933	1	东直门外	1
1934	2	东直门外	2
1934	1	盘山风景名胜区	2
1934	2	盘山风景名胜区	1
1934	1	东直门外	1
1935	13	送变电公司	2
1935	2	良乡西路	1
1935	18	高立庄	1
1935	19	良乡阎村桥	2
1935	15	良乡陶瓷厂	2
1935	11	长阳环岛南	2
1935	16	狼垡	1
1935	17	羊坊村	1
1935	17	良乡西门	2
1935	3	羊坊村	2
1935	10	篱笆房	2
1935	14	良乡火车站	2
1935	12	长阳路口	2
1935	19	地铁西红门站	1
1935	2	高立庄	2
1935	9	军留庄	2
1935	16	良乡东关	2
1935	18	良乡西路	2
1935	1	地铁西红门站	2
1935	4	狼垡	2
1935	5	天普路口	2
1935	6	立垡村	2
1935	7	马厂村	2
1935	8	西营村	2
1935	4	良乡东关	1
1935	5	良乡陶瓷厂	1
1935	6	良乡火车站	1
1935	7	送变电公司	1
1935	8	长阳路口	1
1935	9	长阳环岛南	1
1935	10	篱笆房	1
1935	11	军留庄	1
1935	12	西营村	1
1935	13	马厂村	1
1935	14	立垡村	1
1935	15	天普路口	1
1935	3	良乡西门	1
1935	1	良乡阎村桥	1
1937	10	龙跃苑三区西门	3
1937	11	城铁回龙观站	3
1937	5	体育公园北门	3
1937	4	龙腾苑一区路口西	3
1937	8	龙跃苑二区东门	3
1937	9	龙跃苑四区东门	3
1937	1	城铁回龙观站	3
1937	7	龙跃苑二区	3
1937	3	回龙观西大街	3
1937	6	回龙观镇政府	3
1937	2	育知路南口	3
1939	10	三家店东口	3
1939	14	城子	3
1939	16	新桥大街	3
1939	17	大峪	3
1939	15	城子大街南口	3
1939	13	水闸	3
1939	11	三家店	3
1939	9	石景山南宫	3
1939	12	三家店西口	3
1939	8	五里坨	3
1939	7	黑石头	3
1939	6	石景山高井	3
1939	5	高井路口西	3
1939	4	首钢小区	3
1939	1	地铁苹果园站	3
1939	2	金顶南路	3
1939	3	金安桥北	3
1940	1	育慧里	2
1940	2	育慧里	1
1940	1	大羊坊东站	1
1940	2	大羊坊东站	2
1941	2	北京联合大学双清路校区	2
1941	1	北京联合大学双清路校区	1
1941	2	学知桥	1
1941	1	学知桥	2
1942	10	通州北苑路口西	1
1942	8	通州杨庄	1
1942	4	新华联锦园	2
1942	1	大北窑东	2
1942	2	八王坟东	2
1942	3	八里桥	2
1942	7	新华联家园	2
1942	8	翠屏小区	2
1942	3	通州国税局	1
1942	1	乔庄	1
1942	9	新华联锦园	1
1942	10	通州国税局	2
1942	6	北京机械厂	2
1942	4	果园环岛东	1
1942	5	通州杨庄	2
1942	9	果园环岛东	2
1942	7	北京机械厂	1
1942	12	乔庄	2
1942	5	翠屏小区	1
1942	13	大北窑东	1
1942	2	玉桥小区	1
1942	6	新华联家园	1
1942	11	玉桥小区	2
1942	11	八里桥	1
1942	12	八王坟西	1
1943	2	北京物资学院南站	2
1943	4	耿庄桥北	2
1943	8	疃里新村	2
1943	8	北京物资学院南站	1
1943	6	耿庄桥北	1
1943	1	八王坟东	2
1943	9	疃里三区	2
1943	9	八王坟东	1
1943	7	结研所	1
1943	3	上潞园小区	1
1943	1	疃里三区	1
1943	2	疃里新村	1
1943	3	结研所	2
1943	5	小潞邑	1
1943	7	上潞园小区	2
1943	5	小潞邑	2
1943	6	小潞邑北站	2
1943	4	小潞邑北站	1
1944	8	卧龙岗路口	1
1944	3	怀柔学管中心	1
1944	4	杨家东庄	2
1944	3	秦家东庄	2
1944	4	怀柔北大街	1
1944	10	怀柔学管中心	2
1944	5	郭家务	1
1944	9	杨家东庄	1
1944	10	秦家东庄	1
1944	11	兴隆庄	1
1944	12	怀柔卧龙岗	1
1944	1	怀柔卧龙岗	2
1944	6	怀柔孟庄	2
1944	2	于家园一区	1
1944	2	兴隆庄	2
1944	9	怀柔北大街	2
1944	5	卧龙岗路口	2
1944	1	于家园	1
1944	6	红军庄	1
1944	11	于家园一区	2
1944	12	于家园	2
1944	7	怀柔孟庄	1
1944	8	郭家务	2
1944	7	红军庄	2
1946	5	永丰产业基地	2
1946	6	永嘉北路	2
1946	7	丰贤东路	2
1946	4	永丰乡辛店	2
1946	2	航天城	2
1946	9	航天城	1
1946	6	永丰产业基地	1
1946	3	丰贤中路	1
1946	2	丰贤中路西站	1
1946	3	航天城北站	2
1946	1	邓庄子	2
1946	10	邓庄子	1
1946	8	航天城北站	1
1946	7	永丰乡辛店	1
1946	5	永嘉北路	1
1946	4	丰贤东路	1
1946	1	永丰站	1
1946	8	丰贤中路	2
1946	9	丰贤中路西站	2
1946	10	永丰站	2
1947	5	东柳	2
1947	2	咸宁侯东站	1
1947	3	双桥西	2
1947	3	咸宁侯	1
1947	4	双桥南	2
1947	4	东柳	1
1947	6	双桥西	1
1947	5	双桥南	1
1947	1	双桥农场	1
1947	1	大北窑东	2
1947	2	八王坟东	2
1947	6	咸宁侯	2
1947	7	咸宁侯东站	2
1947	7	八王坟西	1
1947	8	大北窑东	1
1947	8	双桥农场	2
1948	3	三合商厦	3
1948	4	广场西门	3
1948	5	龙华园	3
1948	6	龙华园南区	3
1948	7	城铁龙泽站	3
1948	1	百嘉城	3
1948	2	天露园	3
1950	14	日坛路	1
1950	15	北京站东	1
1950	1	北京站东	2
1950	2	日坛路	2
1950	3	永安里路口西	2
1950	4	大北窑东	2
1950	5	八王坟东	2
1950	6	八里桥	2
1950	7	通州杨庄北口	2
1950	8	通州杨庄	2
1950	9	通州杨庄南口	2
1950	10	新华联家园	2
1950	11	城铁果园站	2
1950	12	通州国税局	2
1950	13	乔庄	2
1950	13	永安里路口西	1
1950	9	通州北苑路口西	1
1950	7	通州杨庄	1
1950	2	乔庄	1
1950	3	通州国税局	1
1950	4	城铁果园站	1
1950	5	新华联家园	1
1950	6	通州杨庄南口	1
1950	14	京东运乔建材城	2
1950	12	大北窑东	1
1950	11	八王坟西	1
1950	10	八里桥	1
1950	8	通州杨庄北口	1
1950	1	京东运乔建材城	1
1951	1	万盛北街	1
1951	2	大稿新村	1
1951	3	李老新村	1
1951	4	通州杨庄南口	1
1951	5	通州杨庄	1
1951	6	新华联锦园	1
1951	7	通州杨庄北口	1
1951	8	通州北苑路口西	1
1951	9	八里桥	1
1951	10	八王坟西	1
1951	11	大北窑东	1
1951	12	大北窑北	1
1951	1	大北窑东	2
1951	2	八王坟西	2
1951	3	八里桥	2
1951	4	通州北苑路口西	2
1951	5	通州杨庄北口	2
1951	6	新华联锦园	2
1951	7	通州杨庄	2
1951	8	通州杨庄南口	2
1951	9	李老新村	2
1951	10	大稿新村	2
1951	11	万盛北街	2
1952	1	刘庄北站	3
1952	2	东潞苑小区	3
1952	3	华龙小区	3
1952	4	BOBO自由城	3
1952	5	运河湾小区	3
1952	6	玉桥小区	3
1952	7	八里桥	3
1952	8	八王坟西	3
1952	9	大北窑东	3
1952	10	大北窑北	3
1953	5	城铁龙泽站	2
1953	3	二拨子	2
1953	4	北郊农场桥东	2
1953	1	城铁龙泽站	1
1953	5	朱辛庄	1
1953	2	朱辛庄	2
1953	6	史各庄	1
1953	1	史各庄	2
1953	4	二拨子	1
1953	2	北郊农场桥东	1
1953	3	京昌路回龙观北站	1
1954	18	田何庄	2
1954	16	科丰桥南	2
1954	9	岔路口	2
1954	7	丰台北路	2
1954	15	科丰桥北	2
1954	1	明春苑	1
1954	2	狼垡东桥北	1
1954	3	长丰园一区	1
1954	4	公交驾校	1
1954	5	芦花路	1
1954	27	明春苑	2
1954	23	芦花路	2
1954	22	小葆台村	2
1954	21	小葆台	2
1954	17	六圈	2
1954	15	看丹桥	1
1954	10	北大地	2
1954	24	公交驾校	2
1954	6	丽泽桥西	2
1954	7	小葆台	1
1954	8	葆台路	1
1954	9	世界公园	1
1954	10	田何庄	1
1954	11	六圈	1
1954	2	六里桥北里	2
1954	27	莲花桥	1
1954	19	岔路口	1
1954	18	北大地	1
1954	16	看丹桥北	1
1954	6	小葆台村	1
1954	17	正阳桥北	1
1954	14	韩庄子南	2
1954	12	看丹桥北	2
1954	13	科丰桥北	1
1954	8	七里庄	2
1954	5	西局	2
1954	25	长丰园一区	2
1954	12	科丰桥南	1
1954	26	狼垡东桥北	2
1954	20	葆台路	2
1954	19	世界公园	2
1954	3	六里桥北	2
1954	13	看丹桥	2
1954	11	正阳桥北	2
1954	14	韩庄子南	1
1954	4	六里桥南	2
1954	1	公主坟南	2
1954	28	公主坟南	1
1954	20	七里庄	1
1954	21	丰台北路	1
1954	22	丽泽桥西	1
1954	23	丽泽桥北	1
1954	24	西局	1
1954	25	六里桥南	1
1954	26	六里桥北	1
1955	16	草场地	2
1955	19	黑桥	2
1955	25	城铁望京西站	1
1955	24	望和桥东	1
1955	21	黑桥南站	2
1955	20	黑桥市场	2
1955	18	南皋	2
1955	17	南皋乡政府	2
1955	9	望京花园	2
1955	10	宏昌路	2
1955	11	望京街西口	2
1955	12	大山桥北	2
1955	13	大山子路口东	2
1955	14	彩虹路	2
1955	1	黑桥南站	1
1955	2	黑桥市场	1
1955	3	黑桥	1
1955	4	南皋	1
1955	6	草场地	1
1955	20	南湖南路	1
1955	21	南湖西里	1
1955	22	望京桥北	1
1955	5	南皋乡政府	1
1955	15	望京公园	2
1955	8	望京科技创业园	2
1955	23	望京桥西	1
1955	17	湖光北街东口	1
1955	19	南湖南路北口	1
1955	18	南湖东园	1
1955	1	城铁望京西站	2
1955	2	湖光中街西口	2
1955	3	湖光中街	2
1955	7	利泽中街西口	2
1955	4	南湖东园	2
1955	7	望京公园	1
1955	5	侯庄路口北	2
1955	6	望京花园西区	2
1955	8	彩虹路	1
1955	10	大山桥北	1
1955	11	望京街西口	1
1955	12	宏昌路	1
1955	13	望京花园	1
1955	14	望京科技创业园	1
1955	15	利泽中街西口	1
1955	16	望京花园西区	1
1955	9	大山子路口东	1
1956	4	润泽庄园小区	3
1956	5	清苑路北口	3
1956	3	悦溪小区	3
1956	9	城铁北苑站	3
1956	8	清河营中街	3
1956	7	悦溪小区	3
1956	6	润泽庄园小区	3
1956	1	城铁北苑站	3
1956	2	清河营中街	3
1957	3	时代庄园	3
1957	1	城铁北苑站	3
1957	2	北苑家园	3
1957	8	朝来家园西门	3
1957	7	赢秋苑西门	3
1957	6	赢秋苑	3
1957	5	朝来家园东区	3
1957	4	朝来家园	3
1957	9	蕴实园	3
1957	10	北苑家园	3
1957	11	城铁北苑站	3
1958	10	地安门外	3
1958	14	平安里路口东	3
1958	13	厂桥路口东	3
1958	16	官园	3
1958	17	车公庄南	3
1958	31	东四十条	3
1958	29	朝阳门南	3
1958	18	阜成门北	3
1958	19	北京儿童医院	3
1958	2	安贞西里	3
1958	1	地铁北土城站	3
1958	12	东官房	3
1958	44	地铁北土城站	3
1958	39	蒋宅口	3
1958	30	东四十条桥西	3
1958	36	方家胡同	3
1958	35	交道口南	3
1958	34	北兵马司	3
1958	33	宽街路口东	3
1958	32	张自忠路	3
1958	23	天安门西	3
1958	24	天安门东	3
1958	25	王府井	3
1958	26	东单路口东	3
1958	27	北京站口东	3
1958	28	雅宝路	3
1958	8	鼓楼桥南	3
1958	43	北土城东路	3
1958	37	安定门内	3
1958	20	复兴门内	3
1958	7	钟楼北桥北	3
1958	21	民族文化宫	3
1958	3	安华桥北	3
1958	11	北海北门	3
1958	9	鼓楼	3
1958	38	地坛西门	3
1958	15	平安医院	3
1958	22	西单路口东	3
1958	40	安外甘水桥	3
1958	42	五路居	3
1958	41	安贞里	3
1958	6	鼓楼外大街南站	3
1958	5	鼓楼外大街北站	3
1958	4	安华桥南	3
1960	2	北京物资学院南站	2
1960	12	燕郊中美医院	2
1960	10	燕郊华北科技学院北门	2
1960	11	燕郊中燕小区	2
1960	5	通州白庙村	2
1960	6	潮白人家小区	2
1960	7	燕郊交通干部管理学院	2
1960	8	燕郊学院街	2
1960	9	中赵甫村	2
1960	3	结研所	2
1960	1	郎家园	2
1960	18	郎家园	1
1960	16	结研所	1
1960	14	通州白庙村	1
1960	15	白庙新村	1
1960	12	燕郊交通干部管理学院	1
1960	7	燕郊中美医院	1
1960	5	星月云河小区	1
1960	6	紫竹园小区	1
1960	2	天洋城小区南	1
1960	3	天洋城小区东	1
1960	4	白庙新村	2
1960	17	北京物资学院南站	1
1960	13	潮白人家小区	1
1960	11	燕郊学院街	1
1960	10	中赵甫村	1
1960	9	燕郊华北科技学院北门	1
1960	8	燕郊中燕小区	1
1960	4	天洋城小区北	1
1960	1	天洋城总站	1
1960	13	紫竹园小区	2
1960	14	星月云河小区	2
1960	15	天洋城小区北	2
1960	16	天洋城小区东	2
1960	17	天洋城小区南	2
1960	18	天洋城总站	2
